Artist,Lyrics,Sentiment
Ariana-grande,"you can feel it feel it  
  yeah yeah  
    
    
  they say my system is overloaded  
  girl whats wrong with you come back down  
  i'm too much in my head did you notice  
  girl whats wrong with you come back down  
  my body's here on earth but i'm floatin'  
  girl whats wrong with you come back down  
  disconnected so sometimes i feel frozen and alone  
    
    
  this is for everybody  
  babe you gotta take care of your body yuh yuh yuh  
  ain't no time to deny it that is why we talking about it  
  yeah we talking about it  
  to deal with it don't try to get by it  
  ain't no time to deny it  
  so we had to sit down and just write it  
    
    
  want you to get better woo  
  my life is so controlled by the whatifs  
  girl whats wrong with you come back down  
  is there anybody else whose mind does this mmm  
  girl whats wrong with you come back down  
  down down down down  
  is there such a ladder to get above this  
  down down down down down down down down  
  girl whats wrong with you come back down  
  down down down down down down down down  
  maybe i should ground myself where the mud is  
  before i'm gone  
    
  this is for everybody  
  babe you gotta take care of your body yuh yuh yuh  
  ain't no time to deny it that is why we talking about it baby  
  yeah we talking about it  
  to deal with it don't try to get by it ooh  
  ain't no time to deny it yeah  
  so we had to sit down and just write it  
    
    
  you can work your way to the top  
  you can feel it feel it wooh  
  just know that theres up and downs and there's drops  
  you can feel it feel it wooh  
  unfollow fear and just say you are blocked  
  you can feel it feel it yuh woo  
  just know there is so much room at the top  
  you can feel it feel it ye woo  
    
  refrain  
  ah ah ah  
  well here's one thing you can trust yuh  
  it take you and me to make us yeah  
  one of those days you had enough yeah i'll be there  
  yuh yuh yuh  
  'cause if it ain't one thing it's another it's another  
  when you need someone to pull you out the bubble out the bubble  
  i'll be right there just to hug you just to hug you i'll be there  
  where are you are you home  
  where are you are you home  
  call me right on the phone call me right on the phone  
  i'll be there ayy sheesh yeah i'll be there  
  i don't care who is gone i don't care who is gone you shouldn't be alone you shouldn't be alone  
  i'll be there mmm there  
    
  you can work your way to the top woo  
  you can feel it feel it woo  
  i'm with you i'm with you i'm with you just call me  
  i'm with you i'm with you  
  just know that theres up and downs and there's drops  
  you can feel it feel it babe  
  i'm with you i'm with you i'm with you just call me  
  i'm with you i'm with you  
  unfollow fear and just say you are blocked  
  you can feel it feel it yuh  
  i'm with you i'm with you i'm with you just call me  
  i'm with you i'm with you  
  just know there is so much room at the top  
  you can feel it feel it yeh  
  i'm with you i'm with you i'm with you just call me  
  no matter the issue  
  no matter what ah ah ah  
    
  refrain  
  here's one thing you can trust yuh  
  it take you and me to make us yeah yeah yeah  
  one of those days you had enough yeah yeah yeah i'll be there i'll be there i'll be there  
  'cause if it ain't one thing it's another  
  if you need someone to pull you out the bubble  
  i'll be right there just to hug you i'll be there  
  where are you are you home call me right on the phone  
  i'll be there yeah i'll be there i'll be there  
  i don't care who is gone you shouldn't be alone  
  i'll be there ooh there  
    
  you can work your way to the top  
  you can feel it feel itembedshare urlcopyembedcopy",1
Ariana-grande,"ariana grande mac miller  
  what we gotta do right here is go back  
  back into time  
  i love the way you make me feel okay  
  i love it i love it yeah  
  i love the way you make me feel  
  i love it yeah i love it yeah  
    
   mac miller ariana grande  
  say  
  i'm thinkin' 'bout her every second every hour  
  do my singin' in the shower pickin' petals off of flowers like  
  do she love me do she love me not love me not  
  i ain't a player i just  
  you give me that kinda somethin'  
  want it all the time need it every day  
  on a scale of one to ten i'm at a hundred  
  never get enough i can't stay away  
    
  refrain ariana grande  
  if you want what i got i got it every day  
  you can get whatever you need from me  
  stay by your side i'll never leave ya  
  and i ain't going nowhere 'cause you're a keeper  
    
  pre ariana grande mac miller  
  so don't you worry  
  baby you got me ayy  
  i i got a bad boy i must admit it hey  
  you got my heart dont know how you did it hey  
  and i don't care who sees it babe i don't want to hide the way  
  i feel when you're next to me hey  
   ariana grande  
  i love the way you make me feel  
  i love the way i love it i love it  
  baby i love the way you make me feel  
  ooh i love the way the way i love you i love it i love it  
    
   ariana grande  
  ooh it's so crazy you get my heart jumpin'  
  when you put your lips on mine  
  and honey it ain't a question quququestion  
  'cause boy i know just what you like  
    
  refrain ariana grande  
  so if you need it i got it i got it every day  
  be your lover your friend you'll find it all in me  
  stay by your side i'll never leave ya  
  said i ain't going nowhere 'cause you're a keeper  
    
  pre ariana grande  
  so don't you worry  
  baby you got me  
  i i got a bad boy i must admit it hey  
  you got my heart dont know how you did it hey  
  and i don't care who sees it babe i don't want to hide the way  
  i feel when you're next to me hey  
   ariana grande  
  i love the way you make me feel  
  i love the way i love it i love it  
  baby i love the way you make me feel  
  ooh i love the way the way i love you i love it i love it  
    
   mac miller  
  i make you feel so fine make you feel so fine  
  i hope you hit me on my celly when i sneak in your mind  
  you a princess to the public but a freak when it's time  
  said your bed be feelin' lonely so you sleepin' in mine  
  come and watch a movie with me american beauty  
  or bruce almighty that's groovy just come and move closer to me  
  i got some feelings for ya i'm not gonna get bored of  
  but baby you an adventure so let me come and explore ya  
    
  pre ariana grande mac miller  
  so don't you worry yeah  
  baby you got me woo  
  i i got a bad boy i must admit it uhhuh hey  
  you got my heart don't know how you did it hey  
  and i don't care who sees it babe i don't want to hide the way  
  i feel when you're next to me hey  
    
  extended ariana grande  
  i love the way i love the way you make me feel  
  i love the way i love the way i love it i love it  
  baby i love the way i love the way you make me feel  
  ooh i love the way i love it i love it  
  i love the way you make me feel  
  i love the way i love it i love it  
  baby i love the way you make me feel  
  ooh i love the way the way i love you i love it i love it  
   ariana grande  
  the way i love you  
  you you yeah the way  
  i love the way you make me feel  
  i love it i love it  
  i love the way you make me feel  
  i love it the way i love youembedshare urlcopyembedcopy",1
Ariana-grande,"back to you back to you back to you  
  back to you back to you back to you  
  i go back to you back to you back to you every time  
    
    
  i get tired of your noshows  
  you get tired of my control yuh  
  they keep telling me to let go  
  but i don't really let go when i say so yuh yuh  
  i keep giving people blank stares yeah  
  i'm so different when you're not there yuh  
  it's like something out of shakespeare  
  because i'm really not here when you're not there  
    
  pre  
  i've tried to fight our energy  
  but every time i think i'm free yeah  
    
    
  you get high and call on the regular  
  i get weak and fall like a teenager  
  why oh why does god keep bringing me back to you  
  i get drunk pretend that i'm over it  
  selfdestruct show up like an idiot  
  why oh why does god keep bringing me back to you  
  post  
  i go back to you back to you back to you  
  back to you back to you back to you  
  i go back to you back to you back to you every time  
    
    
  just when i get on a new wave yuh  
  boy you look at me and i slip outta my lace  
  they keep calling me a headcase  
  'cause i can't make a good case why we can't change  
    
  pre  
  i've tried to fight our energy yee  
  but every time i think i'm free yeah  
    
    
  you get high and call on the regular  
  i get weak and fall like a teenager  
  why oh why does god keep bringing me mmm back to you  
  back to you baby  
  i get drunk pretend that i'm over it  
  selfdestruct show up like an idiot  
  why oh why does god keep bringing me back to you  
  post  
  i go back to you back to you back to you i go back to you  
  back to you back to you back to you back to you  
  i go back to you back to you back to you every time i go  
  i go back to you back to you back to you you  
  back to you back to you back to you  
  i go back to you back to you back to you every timeembedshare urlcopyembedcopy",1
Ariana-grande,"hey  
  i know what i came to do  
  and that ain't gonna change  
  so go ahead and talk your talk  
  'cause i won't take the bait  
  i'm over here doin' what i like  
  i'm over here workin' day and night  
  and if my real ain't real enough  
  i'm sorry for you bae  
    
  pre  
  let's find a light inside our uni now  
  where ain't nobody keep on holdin' us down  
  just come and get it let them say what they say  
  'cause i'm about to put them all away woo  
   jamie foxx ariana grande  
  focus on me fffocus on me woo  
  focus on me fffocus on me woo  
  focus on me focus fffocus on me woo focus on me  
  focus on me focus fffocus on me woo focus on me  
    
    
  i can tell you're curious  
  it's written on your lips  
  ain't no need to hold it back  
  go 'head and talk your shit hey  
  i know you're hopin' that i'll react  
  i know you're hopin' i'm lookin' back  
  but if my real ain't real enough  
  then i don't know what is hey yeah  
  pre  
  let's find a light inside our uni now mmm yeah  
  where ain't nobody keep on holding us down nobody keep on holdin' us down  
  just come and get it let them say what they say ooh  
  'cause i'm about to put them all away woo  
   jamie foxx ariana grande  
  focus on me hey fffocus on me woo yeah  
  focus on me ohh fffocus on me woo  
  focus on me focus fffocus on me woo focus on me baby  
  focus on me focus fffocus on me woo focus on me babe  
  breakdown  
  one two three c'mon girls uh hey  
  you know i like it hey badababa badadadadada  
  focus on me come on now now  
  focus on me oh woah hey  
    
  pre  
  let's find a light inside our uni now  
  where ain't nobody keep on holding us down nobody keep on holding us down  
  just come and get it let them say what they say let them say what they say  
  'cause i'm about to put them all away no  
   jamie foxx ariana grande  
  focus on me yeah yeah yeah yeah hey fffocus on me woo  
  you know i like it when you focus on me  
  focus on me yeah yeah yeah yeah fffocus on me woo focus on me  
  focus on me yeah yeah yeah yeah focus fffocus on me woo oh yeah no focus on me  
  focus on me yeah yeah yeah yeah focus fffocus on me woo yeah no focus on me  
  focus on me yeah yeah yeah yeah fffocus on me focus on me woo  
  focus on me ooh yeah yeah yeah yeah yeah fffocus on me focus on me oh woo  
  focus on me yeah yeah yeah yeah focus fffocus on me woo focus on me  
  focus on me yeah yeah yeah yeah focus fffocus on me woo focus on me focus on me babeembedshare urlcopyembedcopy",1
Ariana-grande,"this bitch gon' make me  
    
    
  you got me all up in my feels in all kind of ways  
  i be tryna wait but lately i just wanna keep it real real  
  no more playin' safe let's take it all the way  
  i'm just sayin'  
    
  pre  
  i just wanna make time for ya yeah  
  swear it's just right for ya  
  like this pussy designed for ya yeah  
  ten outta five on ya  
  know i would sign on the line for ya yeah  
  bet i look nice on you yeah  
  open my mind for ya yeah  
    
    
  don't wanna wait on it  
  tonight i wanna get nasty yeah yeah  
  what you waitin' for what you waitin' for  
  what you waitin' for  
  don't wanna wait on it  
  tonight i wanna get nasty yeah yeah  
  what you waitin' for waitin' for  
  what you waitin' for waitin' for  
  don't wanna wait on it  
  tonight i wanna get nasty  
  tonight i wanna get nasty  
    
  promise i'ma give it to you like you never had it  
  i do it so good it's gon' be hard to break the habit  
  you're like a whole constellation yeah  
  swimming like you on vacation yeah  
  promise i'm still gonna love you when you wake up in the am  
    
  pre  
  i just wanna make time for ya  
  swear it's just right for ya  
  like this pussy designed for ya  
  ten outta five on ya  
  know i would sign on the line for ya  
  bet i look nice on you yeah  
  open my mind for ya my mind  
    
    
  don't wanna wait on it  
  tonight i wanna get nasty oh hey  
  what you waitin' for what you waitin' for mmm  
  what you waitin' for yeah  
  don't wanna wait on it  
  tonight i wanna get nasty  
  what you waitin' for what you waitin' for  
  what you waitin' for what you waitin' for  
  don't wanna wait on it  
  tonight i wanna get nasty nasty nasty mmm ah  
  tonight i wanna get nasty oh woah boy  
    
  boy you know the vibes i don't waste no time  
  take what's on your mind make it real life  
  get all the homies to bounce  
  switch from the bed to the couch  
  and get to know how i'm feelin' inside  
  so much conversation words so sweet  
  been so wellbehaved but boy i'm weak  
  yeah my body's gotta say something to you  
  that's one way to tell i speak the truth  
    
    
  don't wanna wait on it baby i  
  tonight i wanna get nasty oh hey  
  what you waitin' for what you waitin' for mmm  
  what you waitin' for yeah  
  don't wanna wait on it  
  tonight i wanna get nasty  
  what you waitin' for what you waitin' for  
  what you waitin' for what you waitin' for  
  don't wanna wait on it  
  tonight i wanna get nasty tonight i wanna get mmm  
  tonight baby  
  tonight i wanna get nasty oh  
  yeahembedshare urlcopyembedcopy",1
Ariana-grande,"the sun is setting and you're right here by my side  
  and the movie is playing but we won't be watching tonight  
  every look every look every touch every touch  
  makes me wanna give you my heart  
  i be crushin' on you baby  
  stay right where you are 'cause  
    
    
  i never knew i never knew  
  you could hold moonlight in your hands  
  'til the night i held you  
  you are my moonlight moonlight  
    
    
  i kiss his fingertips as i'm wishing he's all mine  
  he's giving me elvis with some james dean in his eyes  
  puts his lips puts his lips on my neck on my neck  
  makes me wanna give him my body  
  i be fallin' for you baby and i just can't stop 'cause  
    
  extended  
  i never knew i never knew  
  you could hold moonlight in your hands  
  'til the night i held you  
  you are my moonlight moonlight  
  baby i be fallin'  
  you're my moonlight moonlight  
    
  he's so bossy he makes me dance  
  tryna sit in the back of his whip and just cancel my plans  
  sweet like candy but he's such a man  
  he knows just what it does when hes holding me tight  
  and he calls me moonlight tooembedshare urlcopyembedcopy",1
Ariana-grande,"oh yeah  
    
    
  wake up in my bed i just wanna have a good day mmm ah  
  think it in my head then it happens how it should ayy  
  twelve o'clock i got a team meeting then a meditation at like   
  then i ride to the studio listening to some shit i wrote oh  
    
  pre  
  good karma my aesthetic aesthetic  
  keep my conscience clear that's why i'm so magnetic  
  manifest it yeah i finessed it i finessed it  
  take my pen and write some love letters to heaven  
    
    
  just like magic baby just like magic oh yeah  
  middle finger to my thumb and then i snap it  
  just like magic yeah i'm attractive oh yeah  
  i get everything i want 'cause i attract it oh  
    
    
  looking at my phone but i'm tryna disconnect it oh yeah  
  read a fuckin' book i be tryna stay connected yeah  
  say it's tricky at the top gotta keep a slim ego for a thick wallet  
  losing friends left and right but i just send 'em love and light oh  
  pre  
  good karma my aesthetic my aesthetic  
  keep my conscience clear that's why i'm so magnetic  
  manifest it ooh i finessed it ooh  
  take my pen and write some love letters to heaven  
    
    
  just like magic just like magic  
  middle finger to my thumb and then i snap it ayy  
  just like magic i'm attractive  
  i get everything i want 'cause i attract it  
    
    
  i don't wanna waste your time on some dumb shit  
  password to your phone you can miss me with that shit  
  redesign your brain we gon' make some new habits  
  just like magic just like magic just like magic  
    
    
  just like magic baby just like magic oh  
  middle finger to my thumb and then i snap it  
  just like magic oh i'm attractive ah yeah  
  i get everything i want 'cause i attract it 'cause i attract it babe  
    
    
  mmm mmm oh  
  mmmoh yeah  
  mmm yeah mmmembedshare urlcopyembedcopy",1
Ariana-grande,"ariana grande  
  anytime i'm alone i can't help thinking about you  
  all i want all i need all i see is just me and you  
    
  pre ariana grande  
  he giving me that good shit  
  that make me not quit that good shit  
  he giving me that good shit  
  that make me not quit that good shit  
    
   ariana grande future  
  oh he give it to me  
  every day every day every day every  
  he give it to me  
  every day every day every day every  
  oh he give it to me  
  every day every day every day every  
  he give it to me  
  every day every day every day every  
    
   ariana grande  
  anytime anywhere baby boy i can misbehave  
  breathe me in breathe me out feel me i'm  
  running through your veins  
    
  pre ariana grande  
  he giving me that good shit  
  that make me not quit that good shit  
  he giving me that good shit  
  that make me not quit that good shit  
   ariana grande future  
  oh he give it to me  
  every day every day every day every  
  he give it to me  
  every day every day every day every  
  oh he give it to me  
  every day every day every day every  
  he give it to me  
  every day every day every day every  
    
  refrain ariana grande future  
  he make me go  
  la la la la la la la la la la la la  
  la la la la la la la la  
  every day every  
  la la la la la la la la la la la la  
  la la la la la la la la  
  every day every  
    
   future ariana grande  
  i put that work on you every day  
  when the night fall 'til the sun come up yeah  
  you done fell in love with a bad guy guy  
  i don't compromise my passion passion  
  you know what you do for me i'm doing the same for you  
  i don't be trippin' or makin' mistakes  
  i made too many in my past that's right oh baby  
  i fight for the things you believe in  
  i got your body and put it in drive baby  
  like i got keys in oh yeah  
  we 'bout to take us a vacation  
  i'm 'bout to put all this vintage lovin' on you  
  baby like it was the late s  
  when you ride on me baby rotate it  
  pre ariana grande future  
  he giving me that good shit yeah  
  that make me not quit that good shit let me turn it up  
    
   ariana grande future  
  oh he give it to me  
  every day every day every day every  
  he give it to me  
  every day every day every day every  
  oh he give it to me oohoohoohooh  
  every day every day every day every  
  he give it to me ooh baby  
  every day every day every day every  
    
  refrain ariana grande future  
  he make me go  
  la la la la la la la la la la la la  
  la la la la la la la la  
  every day every  
  la la la la la la la la la la la la  
  la la la la la la la la  
  every day every  
    
   ariana grande future  
  give it to me to me  
  she got me on it  
  oh he give it to me every day  
  she got me on itembedshare urlcopyembedcopy",1
Ariana-grande,"midnight shadows  
  when finding love is a battle  
  but daylight is so close  
  so don't you worry 'bout a thing  
    
    
  we're gonna be alright hey  
  we're gonna be alright oh yeah oh yeah  
  we're gonna be alright  
    
  refrain  
  baby don't you know  
  all of them tears gon' come and go  
  baby you just gotta make up your mind  
  that every little thing is gonna be alright  
  baby don't you know  
  all of them tears gon' come and go  
  baby you just gotta make up your mind  
  we decide it  
    
    
  we're gonna be alright heyhey  
  we're gonna be alright yeah oh yeah hey  
  we're gonna be alright  
    
  in slow motion  
  can't seem to get where we're going  
  but the hard times are golden  
  'cause they all lead to better days  
    
    
  we're gonna be alright hey  
  we're gonna be alright yeah oh yeah oh yeah  
  we're gonna be alright  
    
  refrain  
  baby don't you know  
  all of them tears gon' come and go  
  baby you just gotta make up your mind  
  that every little thing is gonna be alright ooh yeah  
  baby don't you know  
  all of them tears gon' come and go  
  baby you just gotta make up your mind  
  we decide it  
    
    
  we're gonna be alright hey  
  we're gonna be alright ooh baby oh yeah oh yeah  
  we're gonna be alright  
  we're gonna be alright ayembedshare urlcopyembedcopy",1
Ariana-grande,"ariana grande  
  yeah  
    
   ariana grande  
  you know you're really something yeah  
  how we get here so damn fast  
  only you can tell me that  
  baby 'cause you know i'm coming back  
  you're making me forget my past  
  never thought id feel like that again  
  i came to peace with my path  
  now you got me off track  
    
  pre ariana grande  
  i've never been this scared before  
  feelings i just can't ignore  
  don't know if i should fight or fly  
  but i don't mind  
    
   ariana grande  
  mmm  
  tripping falling with no safety net  
  boy it must be something that you said  
  is it real this time or is it in my head  
  got me tripping falling with no safety net  
   ty dolla ign  
  let your guard down girl  
  you know we came too far now girl oh  
  it's timе for you to play your part now  
  you know we hit that jewelry storе and we gon' ball out  
  ups and downs we had some fallouts ooh yeah  
  put some ice on you girl let it thaw out ooh  
  girl you're mine it's safe to say  
  at the end of the day  
    
  pre ariana grande with ty dolla ign ty dolla ign  
  i've never been this scared before  
  feelings i just can't ignore  
  don't know if i should fight or fly  
  but i don't mind i don't mind i don't mind  
    
   ariana grande with ty dolla ign ty dolla ign  
  mmm sheesh woo  
  tripping falling with no safety net  
  boy it must be something that you said something that you said said ayy  
  is it real this time or is it in my head in my head oh in my head head yeah  
  got me tripping falling with no safety net  
    
   ariana grande with ty dolla ign  
  yeah  
  every time you feel some way feel a way  
  never let me run away run away my baby  
  every time you feel some way feel a way  
  never let me run away run away  
   ariana grande with ty dolla ign ty dolla ign  
  girl you got me tripping falling with no safety net  
  with no safety net ohah baby  
  boy it must be something that you said something that you said  
  is it real this time or is it in my head  
  is it in my head is it all in my head oh baby  
  got me tripping falling with no safety net with no safety net  
    
   ariana grande  
  oh hey  
  ah yeahembedshare urlcopyembedcopy",1
Ariana-grande,"yeah yee mmm  
  ah yeah  
  yeah  
  oohooh yeah yee  
    
    
  i just got some real good news from work boy it's a surprise surprise  
  you can't imagine what i'm 'bout to say it's a surprise surprise  
  it's so hard to hold back baby it's a surprise surprise  
  i'm so excited i can hardly wait it's a surprise surprise  
  listen bae  
    
  pre  
  tonight i'm a baller babe tonight i'm a baller baby  
  even way beneath it ooh woah even way beneath me  
  what else is there to say boy what else is there to say boy  
  say bae you should play with me babe yeah  
    
    
  it feels so good to be so young  
  and have this fun and be successful yee  
  i'm so successful yeah  
  and girl you too you are so young  
  and beautiful and so successful oh woah yeeyee yeah  
  i'm so successful yee  
    
  this ain't nothin' ordinary for me it's a surprise surprise  
  we ain't goin' to your favorite place it's a surprise surprise yeah  
  you keep askin' what is so special it's a surprise surprise  
  you really wanna know you'll have to wait it's a surprise surprise  
    
  pre  
  tonight i'm a baller babe tonight i'm a baller baby  
  even way beneath it ooh woah even way beneath me  
  what else is there to say boy what else is there to say boy  
  say bae you should play with me babe yee  
    
    
  it feels so good to be so young  
  and have this fun and be successful i i i hmm hmm  
  i'm so successful  
  and girl you too you are so young hmm  
  and beautiful and so successful oh woah bae yeah  
  i'm so successful yeah yeah  
    
    
  let me put my hands over your eyes  
  it's a surprise surprise mmm yeah mmm it's a surprise surprise  
  boy are you ready for your surprise  
  it's a surprise surprise it's a surprise surprise  
  mmm ah oh i'ma give it to ya mhm  
  mmm ah oh i'ma give it to ya oh yeah  
  do you like it babe do you like it babe  
  does it give you chills does it give you chills  
  does it make you feel does it make you feel  
  cold yeah  
  pre  
  oh oh oh woah  
  tonight i'm a baller babe tonight i'm a baller baby  
  even way beneath it ooh woah even way beneath me  
  what else is there to say boy what else is there to say boy  
  say bae you should play with me babe yeah  
    
    
  it feels so good to be so young  
  and have this fun and be successful  
  i'm so successful yeah  
  and girl you too you are so young  
  and beautiful and so successful yeah  
  i'm so successful yeah yeah  
    
    
  mmm mmmmmmmmmm  
  mmm ah yeah  
  ah yeahembedshare urlcopyembedcopy",1
Ariana-grande,"ooh i know you're probably thinkin' what's the use  
  i promise it's the little things that you do  
  that make me wanna give it all to you  
  you know i do baby  
    
  pre  
  you soothe me  
  you hold it down with every word you speak oh babe  
  baby  
  been a minute since i had something so sweet  
    
    
  if you're gonna keep speaking my love language  
  you can talk your shit all night  
  you the medication when i'm feeling anxious  
  that's the kind of shit i like  
  teach me how to love you  
  i'm unlearning what ain't right  
  i want you to keep speaking my love language  
  baby talk your shit all night  
    
    
  why would i double back or do the same thing twice  
  a question something that i can't deny  
  leavе my baggage at the door i'll claim you mine  
  all minе  
  pre  
  you soothe me  
  you hold it down with every word you speak oh babe  
  baby  
  it's been a minute since i had something so sweet  
  mmm oh hey  
    
    
  if you're gonna keep speaking my love language  
  you can talk your shit all night  
  you the medication when i'm feeling anxious  
  that's the kind of shit i like  
  teach me how to love you  
  i'm unlearning what ain't right  
  i want you to keep speaking my love language  
  baby talk your shit all night  
    
    
  baby pardon my french but could you speak in tongues  
  never lost in translation 'cause you know what i want boy  
  treat it just like givenchy givenchy it's expensive to taste  
  ain't no need to remind ya it's ag in your face  
    
    
  if you're gonna keep speaking my love language  
  you can talk your shit all night  
  you the medication when i'm feeling anxious  
  that's the kind of shit i like  
  teach me how to love you  
  i'm unlearning what ain't right  
  i want you to keep speaking my love language  
  baby talk your shit all night  
    
  head over my shoes like woah  
  know you like an inside joke  
  running 'cause you're just my speed  
  'less you want it in slomo in slomo  
  i'm not what you had before 'fore  
  your exgirlfriend don't want no smoke smoke  
  i ain't tryna sign no lease  
  i'm just gon' make you my homeembedshare urlcopyembedcopy",1
Ariana-grande,"said i'ma give you some instructions  
  that you can't be scared to try  
  i want you to touch it softly  
  like the way you do my mind  
  it got body and it's smooth to touch  
  the same way as my skin  
  but don't you be scared  
    
    
  to run your hands through my hair  
  baby 'cause that's why it's there  
  come run your hands through my hair  
  ooh baby so don't you be scared  
  so come run your hands through my hair  
    
    
  it's been way long overdue  
  just like these inches down my back  
  usually don't let people touch it  
  but tonight you get a pass  
  spend my dimes and spend my time  
  to keep it real sometimes it's tracks  
  but i don't care mmm  
    
    
  so run your hands through my hair  
  baby 'cause that's why it's there  
  come run your hands through my hair  
  ooh baby so don't you be scared  
  so come run your hands through my hair  
    
  know this ain't usually mе  
  but i might let it down for ya mmm  
  this ain't usually me usually me  
  but i might lеt it down for ya  
    
  so run your hands through my hair  
  baby 'cause that's why it's there  
  so come run your hands through my hair  
  ooh don't you be scared  
  come run your hands through my hair  
    
    
  ohoh ohoh  
  ohoh ohohembedshare urlcopyembedcopy",1
Ariana-grande,"i love the taste of you in the morning  
  keep me warm and  
  nothin' else nothin' more important  
  makes me wanna believe in love mmm  
  i love the thought of us in the evening  
  crave the feeling  
  the way you feel somethin' 'bout it's healing  
  i'm praying we don't fuck this up ahahah babe  
    
  pre  
  others that i've had had to impress me before  
  but i knew you were the real thing  
  when you walked through the door  
  i didn't think that i would have to spell it out  
    
    
  don't put the bands put the bands on me  
  oh my love oh my love is free  
  ain't no price on my loyalty  
  no shit got me right where you want me baby  
  could i be more obvious ooh  
  hard to think when i'm under you  
  tell you all of my dirty truths  
  no shit got me right where you want me baby  
  could i be more obvious  
    
  maybe if i'm lucky you might stay the afternoon  
  if you gotta work just promise me you'll come back soon  
  maybe you should pack a suitcase too too  
  i love the thought of you never leavin' no  
  days repeatin'  
  gettin' steps up on the treadmill while you sleepin'  
  never thought i'd believe in love again  
    
  pre  
  others that i've had had to impress me before ooh  
  but i knew you were the real thing  
  when you walked through the door  
  i didn't think that i would have to spell it out  
    
    
  don't put the bands put the bands on me  
  oh my love oh my love is free  
  ain't no price on my loyalty  
  no shit got me right where you want me baby  
  could i be more obvious ooh  
  hard to think when i'm under you  
  tell you all of my dirty truths  
  no shit got me right where you want me baby  
  could i be more obvious obviousembedshare urlcopyembedcopy",1
Ariana-grande,"ah hey yeah  
    
    
  i know i be on some bullshit  
  know i be driving you crazy  
  but i know you love how i whip it  
  you can only stay mad for a minute  
  so come here and give me some kisses  
  you know i'm very delicious  
  you know i'm very impatient  
  might change my mind so don't keep me waiting  
    
  pre  
  i just wonder baby if you're gonna stay  
  even if one day i lose it and go crazy  
  i know this shit kinda heavy  
  i just wanna tell you directly  
  so boy let me know if you ready  
    
    
  are you down what's up  
  are you down what's up  
  are you down  
  are you down  
  are you down  
  are you down  
  are you down mmm  
    
  you know you be on some bullshit bullshit  
  act so possessive and crazy crazy  
  but i know that's just 'causе you love me  
  and you ain't scared to show mе your ugly  
  and maybe that's just how it's supposed to be  
  i'm the release you the dopamine  
    
  pre  
  and you wonder baby if i'm gonna stay  
  even if one day you lose it and go crazy  
  i know this shit kinda heavy heavy  
  just wanna ask you directly directly  
  boy let me know if you ready  
    
    
  are you down what's up what's up  
  are you down what's up what's up  
  are you down  
  are you down what's up  
  are you down what's up  
  are you down tell me  
  are you down are you gonna be  
    
  post  
  six thirty mmm  
  down like six thirty mmm  
  down like sunsets down like sunsets  
  down like my head on your chest mmm  
  down like six thirty ooh  
  down like six thirty six thirty  
  down like my foot on the gas skrrt skrrt  
  down like six thirty yeah  
    
  what you gon' do when i'm bored  
  and i wanna play video games at am  
  what if i need a friend will you ride 'til the end  
  am i enough to keep your love  
  when i'm old and stuff will you still have a crush  
    
    
  are you down what's up  
  are you down what's up  
  are you down oh  
  are you down  
  are you down  
  are you down tell me  
  are you down are you gonna be  
    
  post  
  six thirty mmm  
  down like six thirty down like six thirty  
  down like sunsets down like sunsets  
  down like my head on your chest down like my head on your chest  
  down like six thirty ooh  
  down like six thirty six thirty  
  down like my foot on the gas skrrt skrrt  
  down like six thirty yeahembedshare urlcopyembedcopy",1
Ariana-grande,"click here to read how zedd and ariana grande got together to make break free  
    
    
  if you want it take it  
  i should've said it before  
  tried to hide it fake it  
  i can't pretend anymore  
    
  pre  
  i only wanna die alive  
  never by the hands of a broken heart  
  i don't wanna hear you lie tonight  
  now that i've become who i really am  
    
    
  this is the part when i say i don't want ya  
  i'm stronger than i've been before  
  this is the part when i break free  
  'cause i can't resist it no more  
  this is the part when i say i don't want ya  
  i'm stronger than i've been before  
  this is the part when i break free  
  'cause i can't resist it no more  
    
    
  you were better deeper  
  i was under your spell yeah  
  like a deadly fever yeah babe  
  on the highway to hell yeah  
  pre  
  i only wanna die alive  
  never by the hands of a broken heart  
  i don't wanna hear you lie tonight  
  now that i've become who i really am  
    
    
  this is the part when i say i don't want ya  
  i'm stronger than i've been before  
  this is the part when i break free  
  'cause i can't resist it no more  
  this is the part when i say i don't want ya  
  i'm stronger than i've been before  
  this is the part when i break free  
  'cause i can't resist it no more  
    
    
  no more baby  
  oohoohooh  
  thought of your body i came alive  
  it was lethal it was fatal  
  in my dreams it felt so right  
  but i woke up every time  
  ooh baby  
    
    
  this is the part when i say i don't want ya  
  i'm stronger than i've been before oohoohoohooh  
  this is the part when i break free  
  'cause i can't resist it no more  
  this is this is the part when i say i don't want ya  
  i'm stronger than i've been before  
  this is the part when i break free  
  'cause i can't resist it no moreembedshare urlcopyembedcopy",1
