Artist,Lyrics,Sentiment
Metallica,"bitterness and burden  
  curses rest on thee  
  solitaire and sorrow  
  all eternity  
  save the earth and claim perfection  
  deem the mass and blame rejection  
  hold the pose feign perception  
  grudges break your back  
    
  pre  
  all you bear  
  all you carry  
  all you bear  
  place it right on  
  right on me  
    
    
  die as you suffer in vain  
  own all the grief and the pain  
  die as you hold up the skies  
  atlas rise  
  how does it feel on your own  
  bound by the world all alone  
  crushed under heavy skies  
  atlas rise  
    
  crucify and witness  
  circling the sun  
  bastardized in ruin  
  what have you become  
  blame the world and blame your maker  
  wish 'em to the undertaker  
  crown yourself the other savior  
  so you carry on  
    
  pre  
  all you bear  
  all you carry  
  all you bear  
  place it right on  
  right on me  
    
    
  die as you suffer in vain  
  own all the grief and the pain  
  die as you hold up the skies  
  atlas rise  
  how does it feel on your own  
  bound by the world all alone  
  crushed under heavy skies  
  crushed under heavy skies  
  atlas rise  
  guitar solo  
    
    
  masquerade as maker  
  heavy is the crown  
  beaten down and broken  
  drama wears you down  
  overload the martyr stumbles  
  hit the ground and heaven crumbles  
  all alone thy fears shall humble  
  swallow all your pride  
    
  pre  
  all you bear  
  all you carry  
  all you bear  
  place it right on  
  right on me  
    
    
  die as you suffer in vain  
  own all the grief and the pain  
  die as you hold up the skies  
  atlas rise  
  how does it feel on your own  
  bound by the world all alone  
  crushed under heavy skies  
  crushed under heavy skies  
  atlas riseembedshare urlcopyembedcopy",0
Metallica,"alright  
    
    
  we're scanning the scene in the city tonight  
  we're looking for you to start up a fight  
  there's an evil feeling in our brains  
  but it's nothing new you know it drives us insane  
    
  pre  
  running on our way hiding you will pay  
  dying one thousand deaths  
  running on our way hiding you will pay  
  dying one thousand deaths  
    
    
  searching seek and destroy  
  searching seek and destroy  
  searching seek and destroy  
  searching seek and destroy  
    
    
  there is no escape and that's for sure  
  this is the end we won't take any more  
  say goodbye to the world you live in  
  you've always been taking and now you're giving  
  pre  
  running on our way hiding you will pay  
  dying one thousand deaths  
  running on our way hiding you will pay  
  dying one thousand deaths  
    
    
  searching seek and destroy  
  searching seek and destroy  
  searching seek and destroy  
  searching seek and destroy  
    
  guitar solo  
    
    
  our brains are on fire with the feeling to kill  
  and it won't go away until our dreams are fulfilled  
  there is only one thing on our minds  
  don't try running away 'cause you're the one we will find  
    
  pre  
  running on our way hiding you will pay  
  dying one thousand deaths  
  running on our way hiding you will pay  
  dying one thousand deaths  
    
  searching seek and destroy  
  searching seek and destroy  
  searching seek and destroy  
  searching seek and destroy aha ha ha ha  
    
  guitar soloembedshare urlcopyembedcopy",0
Metallica,"how could he know this new dawn's light  
  would change his life forever  
  set sail to sea but pulled off course  
  by the light of golden treasure  
  was he the one causing pain  
  with his careless dreaming  
  been afraid always afraid  
  of the things he's feeling  
  he could just be gone  
  he would just sail on  
  you would just sail on  
    
    
  how can i be lost  
  if i've got nowhere to go  
  searched for seas of gold  
  how come it's got so cold  
  how can i be lost  
  in remembrance i relive  
  and how can i blame you  
  when it's me i can't forgive  
    
    
  these days drift on inside a fog  
  it's thick and suffocating  
  this seeking life outside its hell  
  inside intoxicating  
  he's run aground like his life  
  water much too shallow  
  slipping fast down with the ship  
  fading in the shadows  
  now a castaway  
  they've all gone away  
  they've gone away  
    
  how can i be lost  
  if i've got nowhere to go  
  searched for seas of gold  
  how come it's got so cold  
  how can i be lost  
  in remembrance i relive  
  and how can i blame you  
  when it's me i can't forgive  
    
    
  forgive me  
  forgive me not  
  forgive me  
  forgive me not  
  forgive me  
  forgive me not  
  forgive me  
  forgive me why can't i forgive me  
    
  guitar solo  
    
    
  set sail to sea but pulled off course  
  by the light of golden treasure  
  how could he know this new dawn's light  
  would change his life forever  
    
  how can i be lost  
  if i've got nowhere to go  
  searched for seas of gold  
  how come it's got so cold  
  how can i be lost  
  in remembrance i relive  
  so how can i blame you  
  when it's me i can't forgiveembedshare urlcopyembedcopy",0
Metallica,"give me fuel give me fire  
  give me that which i desire ooh  
    
    
  yeah  
  turn on i see red  
  adrenaline crash and crack my head  
  nitro junkie paint me dead  
  and i see red  
  a hundred plus through black and white  
  war horse warhead  
  fuck 'em man whiteknuckle tight  
  through black and white  
    
    
  ooh on i burn  
  fuel is pumping engines  
  burning hard loose and clean  
  and i burn churning my direction  
  quench my thirst with gasoline  
  so give me fuel give me fire  
  give me that which i desire  
  hey  
    
    
  turn on beyond the bone  
  swallow future spit out home  
  burn your face upon the chrome  
  yeah  
  take the corner join the crash  
  headlights headlines  
  another junkie lives too fast  
  yeah lives way too fast fast fast ooh  
    
  ooh on i burn  
  fuel is pumping engines  
  burning hard loose and clean  
  and i burn churning my direction  
  quench my thirst with gasoline  
  so give me fuel give me fire  
  give me that which i desire ooh yeahheh  
  white knuckle tight  
    
  guitar solo  
    
    
  give me fuel on i burn on and on  
  give me fire on i burn on and on  
  my desire on i burn on and on  
    
    
  ooh on i burn  
  fuel is pumping engines  
  burning hard loose and clean  
  and i burn churning my direction  
  quench my thirst with gasoline  
  so give me fuel give me fire  
  give me that which i desire  
  on i burnembedshare urlcopyembedcopy",0
Metallica,"bodies fill the fields i see hungry heroes end  
  no one to play soldier now no one to pretend  
  running blind through killing fields bred to kill them all  
  victim of what said should be a servant 'til i fall  
    
  pre  
  soldier boy made of clay now an empty shell  
  twentyone only son but he served us well  
  bred to kill not to care do just as we say  
  finished here greeting death he's yours to take away  
    
    
  back to the front  
  you will do what i say when i say  
  back to the front  
  you will die when i say you must die  
  back to the front  
  you coward you servant you blind man  
    
    
  barking of machinegun fire does nothing to me now  
  sounding of the clock that ticks get used to it somehow  
  more a man more stripes you wear glory seeker trends  
  bodies fill the fields i see the slaughter never ends  
  pre  
  soldier boy made of clay now an empty shell  
  twentyone only son but he served us well  
  bred to kill not to care do just as we say  
  finished here greeting death he's yours to take away  
    
    
  back to the front  
  you will do what i say when i say  
  back to the front  
  you will die when i say you must die  
  back to the front  
  you coward you servant you blind man  
    
    
  why am i dying  
  kill have no fear  
  lie live off lying  
  hell hell is here  
    
  guitar solo  
    
    
  why am i dying  
  kill have no fear  
  lie live off lying  
  hell hell is here  
  i was born for dying  
    
  life planned out before my birth nothing could i say  
  had no chance to see myself molded day by day  
  looking back i realize nothing have i done  
  left to die with only friend alone i clench my gun  
    
  pre  
  soldier boy made of clay now an empty shell  
  twentyone only son but he served us well  
  bred to kill not to care do just as we say  
  finished here greeting death he's yours to take away  
    
    
  back to the front  
  you will do what i say when i say  
  back to the front  
  you will die when i say you must die  
  back to the front  
  you coward you servant you blind man  
  back to the front  
    
    
  back to the front  
  back to the front  
  back to the front  
  back to the frontembedshare urlcopyembedcopy",0
Metallica,"saint anger 'round my neck  
  saint anger 'round my neck  
  he never gets respect  
  saint anger 'round my neck  
    
  pre  
  you flush it out you flush it out saint anger 'round my neck  
  you flush it out you flush it out he never gets respect  
  you flush it out you flush it out saint anger 'round my neck  
  you flush it out you flush it out he never gets respect  
    
    
  fuck it all and no regrets i hit the lights on these dark sets  
  i need a voice to let myself to let myself go free  
  fuck it all and fucking no regrets i hit the lights on these dark sets  
  medallion noose i hang myself saint anger 'round my neck  
    
  post  
  i feel my world shake like an earthquake  
  hard to see clear is it me is it fear  
  i'm madly in anger with you  
  i'm madly in anger with you  
    
    
  saint anger 'round my neck  
  saint anger 'round my neck  
  he never gets respect  
  saint anger 'round my neck  
  pre  
  you flush it out you flush it out saint anger 'round my neck  
  you flush it out you flush it out he never gets respect  
  you flush it out you flush it out saint anger 'round my neck  
  you flush it out you flush it out he never gets respect  
    
    
  fuck it all and no regrets i hit the lights on these dark sets  
  i need a voice to let myself to let myself go free  
  fuck it all and fucking no regrets i hit the lights on these dark sets  
  medallion noose i hang myself saint anger 'round my neck  
    
  post  
  i feel my world shake like an earthquake  
  hard to see clear is it me is it fear  
  i'm madly in anger with you  
  i'm madly in anger with you  
  i'm madly in anger with you  
  i'm madly in anger with you  
    
    
  and i want my anger to be healthy  
  and i want my anger just for me  
  and i need my anger not to control  
  and i want my anger to be me  
  and i need to set my anger free  
  and i need to set my anger free  
  set it free  
    
  fuck it all and no regrets i hit the lights on these dark sets  
  i need a voice to let myself to let myself go free  
  fuck it all and fucking no regrets i hit the lights on these dark sets  
  medallion noose i hang myself saint anger 'round my neck  
    
  post  
  i feel my world shake like an earthquake  
  hard to see clear is it me is it fear  
  i'm madly in anger with you  
  i'm madly in anger with you  
  i'm madly in anger with you  
  i'm madly in anger with youembedshare urlcopyembedcopy",0
Metallica,"late at night all systems go you've come to see the show  
  we do our best you're the rest you make it real you know  
  there's a feeling deep inside that drives you fucking mad  
  a feeling of a hammerhead you need it oh so bad  
    
    
  adrenaline starts to flow  
  you're thrashing all around  
  acting like a maniac  
  whiplash  
    
    
  bang your head against the stage like you never did before  
  make it ring make it bleed make it really sore  
  in a frenzied madness with your leathers and your spikes  
  heads are bobbing all around it's hot as hell tonight  
    
    
  adrenaline starts to flow  
  you're thrashing all around  
  acting like a maniac  
  whiplash  
    
    
  here on stage the marshall noise is piercing through your ears  
  it kicks your ass kicks your face exploding feeling nears  
  now's the time to let it rip to let it fucking loose  
  we're gathered here to maim and kill cause this is what we choose  
    
  adrenaline starts to flow  
  you're thrashing all around  
  acting like a maniac  
    
    
  here we go  
    
  guitar solo  
  whiplash  
    
    
  the show is through the metal's gone it's time to hit the road  
  another town another gig again we will explode  
  hotel rooms and motorways life out here is raw  
  but we'll never stop we'll never quit 'cause we're metallica  
    
    
  adrenaline starts to flow  
  you're thrashing all around  
  acting like a maniac  
    
    
  whoa whoaembedshare urlcopyembedcopy",0
Metallica,"spoken word  
  when a man lies he murders some part of the world  
  these are the pale deaths which men miscall their lives  
  all this i cannot bear to witness any longer  
  cannot the kingdom of salvation take me home  
  embedshare urlcopyembedcopy",0
Metallica,"my life suffocates planting the seeds of hate  
  i've loved turned to hate trapped far beyond my fate  
  i give you take this life that i forsake  
  been cheated of my youth you've turned this lie to truth  
    
  pre  
  anger misery you'll suffer unto me  
    
    
  harvester of sorrow language of the mad  
  harvester of sorrow  
    
    
  pure black looking clear my work is done soon here  
  try getting back to me get back which used to be  
  drink up shoot in let the beatings begin  
  distributor of pain your loss becomes my gain  
    
  pre  
  anger misery you'll suffer unto me  
    
    
  harvester of sorrow language of the mad  
  harvester of sorrow  
  guitar solo  
    
    
  all have said their prayers invade their nightmares  
  to see into my eyes you'll find where murder lies  
  infanticide  
    
    
  harvester of sorrow language of the mad  
  harvester of sorrow language of the mad  
    
    
  harvester of sorrow  
  harvester of sorrow  
  harvester of sorrow  
  harvester of sorrow  
  harvester of sorrow  
  harvester of sorrowembedshare urlcopyembedcopy",0
Metallica,"in the name of desperation  
  in the name of wretched pain  
  in the name of all creation  
  gone insane  
    
    
  we're so fucked  
  shit outta luck  
  hardwired to selfdestruct  
  go  
    
    
  on the way to paranoia  
  on the crooked borderline  
  on the way to the great destroyer  
  doomed design  
    
    
  we're so fucked  
  shit outta luck  
  hardwired to selfdestruct  
  oh  
    
  guitar solo  
    
  once upon a planet burning  
  once upon a flame  
  once upon a fear returning  
  all in vain  
  do you feel that hope is fading  
  do you comprehend  
  do you feel it terminating  
  in the end  
    
    
  we're so fucked  
  shit outta luck  
  hardwired to selfdestruct  
  hardwired to selfdestruct  
  selfdestruct  
  selfdestruct  
  selfdestructembedshare urlcopyembedcopy",0
Metallica,"don't tread on me  
  i said don't tread on me  
    
    
  liberty or death  
  what we so proudly hail  
  once you provoke her  
  rattling of her tail  
  never begins it  
  never but once engaged  
  never surrenders  
  showing the fangs of rage  
  i said don't tread on me  
    
    
  so be it threaten no more  
  to secure peace is to prepare for war  
  so be it settle the score  
  touch me again for the words that you will hear evermore hey  
  don't tread on me  
    
    
  love it or leave it  
  she with the deadly bite  
  quick is the blue tongue  
  forked as a lightning strike  
  shining with brightness  
  always on surveillance  
  the eyes they never close  
  emblem of vigilance  
  ooh no no no  
  said don't tread on me  
    
  so be it threaten no more  
  to secure peace is to prepare for war  
  so be it settle the score  
  touch me again for the words that you will hear evermore  
  don't tread on me  
    
  guitar solo  
    
    
  so be it threaten no more  
  to secure peace is to prepare for war  
    
    
  liberty or death  
  what we so proudly hail  
  once you provoke her  
  rattling of her tail  
    
    
  so be it threaten no more  
  to secure peace is to prepare for war  
  so be it settle the score  
  touch me again for the words that you will hear evermore  
  don't tread on meembedshare urlcopyembedcopy",0
Metallica,"messenger of fear in sight  
  dark deception kills the light  
  hybrid children watch the sea  
  pray for father roaming free  
    
    
  fearless wretch insanity  
  he watches lurking beneath the sea  
  great old one forbidden site  
  he searches hunter of the shadows is rising  
  immortal  
  in madness you dwell  
    
    
  crawling chaos underground  
  cult has summoned twisted sound  
  out from ruins once possessed  
  fallen city living death  
    
    
  fearless wretch insanity  
  he watches lurking beneath the sea  
  timeless sleep has been upset  
  he awakens hunter of the shadows is rising  
  immortal  
  in madness you dwell  
  guitar solo  
    
  refrain  
  in madness you dwell  
    
    
  not dead which eternal lie  
  stranger eons death may die  
  drain you of your sanity  
  face the thing that should not be  
    
    
  fearless wretch insanity  
  he watches lurking beneath the sea  
  great old one forbidden site  
  he searches hunter of the shadows is rising  
  immortal  
  in madness you dwellembedshare urlcopyembedcopy",0
Metallica,"where do i take this pain of mine  
  i run but it stays right by my side  
    
    
  so tear me open and pour me out  
  there's things inside that scream and shout  
  and the pain still hates me  
  so hold me until it sleeps  
    
    
  just like the curse just like the stray  
  you feed it once and now it stays  
  now it stays  
    
    
  so tear me open but beware  
  there's things inside without a care  
  and the dirt still stains me  
  so wash me until i'm clean  
    
  post  
  it grips you so hold me  
  it stains you so hold me yeah  
  it hates you so hold me yeah  
  it holds you so hold me  
  until it sleeps until it sleeps  
  until it sleeps  
    
  so tell me why you've chosen me  
  don't want your grip don't want your greed  
  don't want it  
    
    
  i'll tear me open make you gone  
  no more can you hurt anyone  
  and the fear still shakes me  
  so hold me until it sleeps  
    
  post  
  it grips you so hold me  
  it stains you so hold me  
  it hates you so hold me yeah  
  it holds you  
  holds you holds you  
  until it sleeps until it sleeps  
  until it sleeps until it sleeps until it sleeps  
    
    
  i don't want it i don't want it  
  want it want it want it want it no woahwoah  
    
    
  so tear me open but beware  
  there's things inside without a care  
  and the dirt still stains me  
  so wash me 'til i'm clean  
    
  i'll tear me open make you gone  
  no longer will you hurt anyone  
  and the hate still shapes me  
  so hold me until it sleeps  
    
    
  until it sleeps until it sleeps  
  until it sleeps until it sleepsembedshare urlcopyembedcopy",0
